"title","url","date","topics"
"Analysis of Trump’s Address","https://www.allsides.com/story/analysis-trump%E2%80%99s-address","2017-03-01","Politics"
"Trump Addresses Congress","https://www.allsides.com/story/trump-addresses-congress","2017-02-28","White House"
"Tonight’s Address to Congress","https://www.allsides.com/story/tonight%E2%80%99s-address-congress","2017-02-28","White House"
"Understanding Steve Bannon","https://www.allsides.com/story/understanding-steve-bannon","2017-02-27","White House"
"Congress Back to Work","https://www.allsides.com/story/congress-back-work","2017-02-27","US Congress"
"Perez Elected as DNC Chair","https://www.allsides.com/story/perez-elected-dnc-chair","2017-02-26","Democratic Party"
"Excluded from WH Briefing","https://www.allsides.com/story/excluded-wh-briefing","2017-02-25","White House"
"Trump at CPAC","https://www.allsides.com/story/trump-cpac","2017-02-24","Politics"
"End of Transgender Bathroom Rule","https://www.allsides.com/story/end-transgender-bathroom-rule","2017-02-23","General News"
"New Deportation Push","https://www.allsides.com/story/new-deportation-push","2017-02-22","Homeland Security"
"Trump Picks McMaster for NSC","https://www.allsides.com/story/trump-picks-mcmaster-nsc","2017-02-21","National Security"
"Sweden Comment Raises Questions","https://www.allsides.com/story/sweden-comment-raises-questions","2017-02-20","White House"
"John McCain on Free Press","https://www.allsides.com/story/john-mccain-free-press","2017-02-19","Politics"
"Pence, Merkel Meet on NATO","https://www.allsides.com/story/pence-merkel-meet-nato","2017-02-18","Foreign Policy"
"Trump Versus the Press","https://www.allsides.com/story/trump-versus-press","2017-02-17","White House"
"Andrew Puzder Withdraws","https://www.allsides.com/story/andrew-puzder-withdraws","2017-02-16","Labor"
"Trump’s War with Intel","https://www.allsides.com/story/trump%E2%80%99s-war-intel","2017-02-16","White House"
"Controversy Over Healthcare","https://www.allsides.com/story/controversy-over-healthcare","2017-02-15","Healthcare"
"Contacts With Russian Intelligence","https://www.allsides.com/story/contacts-russian-intelligence","2017-02-15","National Security"
"Flynn Resigns from NSC","https://www.allsides.com/story/flynn-resigns-nsc","2017-02-14","National Security"
"Evacuations Near California Dam","https://www.allsides.com/story/evacuations-near-california-dam","2017-02-13","General News"
"Flynn and Russia","https://www.allsides.com/story/flynn-and-russia","2017-02-12","Foreign Policy"
"Undocumented Raids Surge","https://www.allsides.com/story/undocumented-raids-surge","2017-02-11","Immigration"
"Court Ruling on Travel Ban","https://www.allsides.com/story/court-ruling-travel-ban","2017-02-10","Immigration"
"McCain and Trump Clash over Yemen","https://www.allsides.com/story/mccain-and-trump-clash-over-yemen","2017-02-09","US Military"
"Civility or Free Speech?","https://www.allsides.com/story/civility-or-free-speech","2017-02-09","US Senate"
"Jeff Sessions Confirmed","https://www.allsides.com/story/jeff-sessions-confirmed","2017-02-09","US Senate"
"GOP Votes to Silence Warren","https://www.allsides.com/story/gop-votes-silence-warren","2017-02-08","US Senate"
"Senate to Vote on DeVos","https://www.allsides.com/story/senate-vote-devos","2017-02-07","Education"
"Obamacare Repeal in 2018?","https://www.allsides.com/story/obamacare-repeal-2018","2017-02-06","Healthcare"
"Trump Claims Fake News","https://www.allsides.com/story/trump-claims-fake-news","2017-02-06","Fake News"
"Anti-Free Speech Riots","https://www.allsides.com/story/anti-free-speech-riots","2017-02-06","Free Speech"
"Trump Compares US and Russia","https://www.allsides.com/story/trump-compares-us-and-russia","2017-02-05","White House"
"Travel Ban Reinstatement Rejected","https://www.allsides.com/story/travel-ban-reinstatement-rejected","2017-02-05","Immigration"
"Judge Halts Immigration Ban","https://www.allsides.com/story/judge-halts-immigration-ban","2017-02-04","Immigration"
"Financial Regulations Order","https://www.allsides.com/story/financial-regulations-order","2017-02-03","Banking/Finance"
"Trump Derides Australia Trade Deal","https://www.allsides.com/story/trump-derides-australia-trade-deal","2017-02-02","Trade"
"Reaction to Gorsuch","https://www.allsides.com/story/reaction-gorsuch","2017-02-01","Supreme Court"
"Gorsuch Tapped for Supreme Court","https://www.allsides.com/story/gorsuch-tapped-scotus","2017-02-01","Supreme Court"
"Acting Attorney General Fired","https://www.allsides.com/story/acting-attorney-general-fired","2017-01-31","Justice"
"Immigration Order - Facts and Questions","https://www.allsides.com/story/immigration-order-facts-and-questions","2017-01-30","Immigration"
"Reactions to the Refugee Ban","https://www.allsides.com/story/reactions-refugee-ban","2017-01-29","Immigration"
"Refugees Being Detained","https://www.allsides.com/story/refugees-being-detained","2017-01-28","Homeland Security"
"Pro-Life March","https://www.allsides.com/story/pro-life-march","2017-01-27","Abortion"
"Trump’s First Week","https://www.allsides.com/story/trump%E2%80%99s-first-week","2017-01-26","White House"
"Trump Calls Mexico’s Bluff","https://www.allsides.com/story/trump-calls-mexico%E2%80%99s-bluff","2017-01-26","White House"
"Voter Fraud Investigation","https://www.allsides.com/story/voter-fraud-investigation","2017-01-25","Politics"
"Obama Released Money to Palestine","https://www.allsides.com/story/obama-released-money-palestine","2017-01-25","Palestine"
"Trump To Advance Pipelines","https://www.allsides.com/story/trump-advance-pipelines","2017-01-24","White House"
"Trump To Withdraw from TPP","https://www.allsides.com/story/trump-withdraw-tpp","2017-01-23","Trade"
"Trump Goes To Work","https://www.allsides.com/story/trump-goes-work","2017-01-23","White House"
"Spicer Gives ""Alternative Facts""","https://www.allsides.com/story/spicer-gives-alternative-facts","2017-01-22","White House"
"Women’s March in DC","https://www.allsides.com/story/women%E2%80%99s-march-dc","2017-01-21","Politics"
"Inaugural Address","https://www.allsides.com/story/inaugural-address","2017-01-20","White House"
"Transfer of Presidential Power","https://www.allsides.com/story/transfer-presidential-power","2017-01-20","Politics"
"Perdue Picked for Agriculture","https://www.allsides.com/story/perdue-picked-agriculture","2017-01-19","Agriculture"
"Update on Cabinet Nominations","https://www.allsides.com/story/update-cabinet-nominations","2017-01-19","Politics"
"Obama Reduces Sentence for Manning","https://www.allsides.com/story/obama-reduces-sentence-manning","2017-01-18","General News"
"Inaugural Boycott Grows","https://www.allsides.com/story/inaugural-boycott-grows","2017-01-17","Politics"
"Tumult Before Inauguration","https://www.allsides.com/story/tumult-inauguration","2017-01-16","Politics"
"Ringling Brothers Is Closing","https://www.allsides.com/story/ringling-brothers-closing","2017-01-15","General News"
"House Begins ACA Repeal and Replace","https://www.allsides.com/story/house-begins-aca-repeal-and-replace","2017-01-14","US House"
"Chicago Police Probe Findings","https://www.allsides.com/story/chicago-police-probe-findings","2017-01-13","Violence in America"
"SCOTUS Nomination Coming","https://www.allsides.com/story/scotus-nomination-coming","2017-01-13",""
"Media Strategy on Trump","https://www.allsides.com/story/media-strategy-cover-trump","2017-01-12","Media Bias"
"Tillerson’s Turn","https://www.allsides.com/story/tillerson%E2%80%99s-turn","2017-01-11","US Senate"
"Sessions Faces Grilling in Senate Today","https://www.allsides.com/story/sessions-faces-grilling-senate-today","2017-01-10","US Senate"
"Streep Slams Trump in Acceptance Speech","https://www.allsides.com/story/streep-slams-trump-acceptance-speech-0","2017-01-09",""
"Streep Slams Trump in Acceptance Speech","https://www.allsides.com/story/streep-slams-trump-acceptance-speech","2017-01-09","Politics"
"Talk About Putin Continues","https://www.allsides.com/story/talk-about-putin-continues","2017-01-08","Politics"
"Ft. Lauderdale Airport Shooting","https://www.allsides.com/story/ft-lauderdale-airport-shooting","2017-01-07","Violence in America"
"Trump To Receive Intel Briefing","https://www.allsides.com/story/trump-receive-intel-briefing","2017-01-06","Politics"
"Senate Takes on Russian Hacking","https://www.allsides.com/story/senate-takes-russian-hacking","2017-01-05","US Senate"
"Economists on School Choice","https://www.allsides.com/story/economists-school-choice","2017-01-05","Education"
"Obama Tries to Save Part of ACA","https://www.allsides.com/story/obama-tries-save-part-aca","2017-01-04","Healthcare"
"Trump Derides Intel Briefing","https://www.allsides.com/story/trump-derides-intel-briefing","2017-01-04","Politics"
"House Leaders Weaken Ethics Office","https://www.allsides.com/story/house-leaders-weaken-ethics-office","2017-01-03","US House"
"Congress Returns to DC","https://www.allsides.com/story/congress-returns-dc","2017-01-03","US Congress"
"ISIS Claims Istanbul Attack","https://www.allsides.com/story/isis-claims-istanbul-attack","2017-01-02","Terrorism"
"Happy New Year 2017!","https://www.allsides.com/story/happy-new-year-2017","2017-01-01","Holiday"
"Trump Praises Putin","https://www.allsides.com/story/trump-praises-putin","2016-12-31","Politics"
"Punish Russia","https://www.allsides.com/story/punish-russia","2016-12-30","Foreign Policy"
"Reactions to Kerry on Israel","https://www.allsides.com/story/reactions-kerry-israel","2016-12-29","Israel"
"Ryan: Livestream Crackdown","https://www.allsides.com/story/ryans-livestream-crackdown","2016-12-28","US Congress"
"Obama: I Could Have Won 3rd Term","https://www.allsides.com/story/obama-i-could-have-won-3rd-term","2016-12-27","Election: Presidential"
"RNC Clarifies Christmas Message","https://www.allsides.com/story/rnc-clarifies-christmas-message","2016-12-26","Holiday"
"Merry Christmas 2016!","https://www.allsides.com/story/merry-christmas-2016","2016-12-25","Holiday"
"U.S. Abstains from UN Vote on Israel","https://www.allsides.com/story/us-abstains-un-vote-israel","2016-12-24","Middle East"
"Trump Names Communications Team","https://www.allsides.com/story/trump-names-communications-team","2016-12-23","Politics"
"Conway to Serve as Counselor","https://www.allsides.com/story/conway-serve-counselor","2016-12-22","Politics"
"Berlin Police Launch Manhunt","https://www.allsides.com/story/berlin-police-launch-manhunt","2016-12-21","Terrorism"
"Latest on Berlin Attack","https://www.allsides.com/story/latest-berlin-attack","2016-12-20","Terrorism"
"Electoral College Members Meet Today","https://www.allsides.com/story/electoral-college-members-meet-today","2016-12-19","Election: Presidential"
"McCain on Russian Hacks","https://www.allsides.com/story/mccain-russian-hacks","2016-12-18","Foreign Policy"
"Mulvaney to Head Budget Office","https://www.allsides.com/story/mulvaney-head-budget-office","2016-12-17","White House"
"Drone Seized by China","https://www.allsides.com/story/drone-seized-china","2016-12-17","China"
"Obama on Russian Hacking","https://www.allsides.com/story/obama-russian-hacking","2016-12-16","White House"
"Russia: Friend or Foe","https://www.allsides.com/story/russia-friend-or-foe","2016-12-15","Politics"
"Intelligence Links Putin to Hacks","https://www.allsides.com/story/putin-managed-hacks","2016-12-15","Election: Presidential"
"Mixed Reactions to State Pick","https://www.allsides.com/story/mixed-reactions-state-pick","2016-12-14","State Department"
"Rep. Ryan Zinke for Interior","https://www.allsides.com/story/rep-ryan-zinke-interior","2016-12-14","Politics"
"Trump Taps Rick Perry for Energy","https://www.allsides.com/story/trump-taps-rick-perry-energy","2016-12-13","Energy"
"Trump Questions Russian Hacking","https://www.allsides.com/story/trump-questions-russian-hacking","2016-12-12","Election: Presidential"
"Tillerson Likely for State","https://www.allsides.com/story/tillerson-likely-state","2016-12-11","State Department"
"CIA Warns of Russian Intervention","https://www.allsides.com/story/cia-warns-russian-intervention","2016-12-10","CIA"
"Clinton Blasts Fake News","https://www.allsides.com/story/clinton-blasts-fake-news","2016-12-09","Media Bias"
"Andrew Puzder Chosen for Labor","https://www.allsides.com/story/andrew-puzder-chosen-labor","2016-12-09","Labor"
"Trump Taps Scott Pruitt for EPA","https://www.allsides.com/story/trump-taps-scott-pruitt-epa","2016-12-08","EPA"
"John Kelly for Homeland Security","https://www.allsides.com/story/john-kelly-homeland-security","2016-12-08","Homeland Security"
"Trump Rattles Corporate America","https://www.allsides.com/story/trump-rattles-corporate-america","2016-12-07","Corporations"
"Trump - Time‘s Person of the Year","https://www.allsides.com/story/trump-time%E2%80%98s-person-year","2016-12-07","Politics"
"Trump Rips Boeing","https://www.allsides.com/story/trump-rips-boeing","2016-12-06","White House"
"The Truth about Pizzagate","https://www.allsides.com/story/truth-about-pizzagate","2016-12-06","Media Bias"
"Trump Picks Carson for HUD","https://www.allsides.com/story/trump-picks-carson-hud","2016-12-05","Politics"
"Will Ellison be DNC Chair?","https://www.allsides.com/story/will-ellison-be-dnc-chair","2016-12-04","Democratic Party"
"Breaking Tradition, Trump Speaks with Taiwan","https://www.allsides.com/story/breaking-tradition-trump-speaks-taiwan","2016-12-03","Foreign Policy"
"General Mattis Tapped for Defense","https://www.allsides.com/story/general-mattis-tapped-defense","2016-12-02","Defense"
"Remaking the Presidency with Trump Cabinet","https://www.allsides.com/story/remaking-presidency-trump-cabinet","2016-12-01","White House"
